id,text,label
893,It has been wonderfully designed in its new location in Karaköy. It's gorgeous inside. Soundproofing I guess. The waiters are very interested and approaching with a smile. The appetizers and great service were very successful. Thanks.,0
902,Yummy yummy! Delicious!,0
905,Although it is not as much as an urfa; it is the only place that can eat liver under samsun conditions. Appetizers can be improved. There should definitely be green mint next to the liver; arugula does not suit the liver.,0
907,The employees are friendly. The prices are also very reasonable according to the food provided. I can call it the first choice in Samsun.,0
916,It's delicious; fast and has friendly staff. Although the price seems a little expensive; it meets this with unlimited tea; dessert service and appetizers.,0
919,The prices were in the 120-140 range. I didn't like Lahmacun. The appetizers were nice.,0
920,Every time I go; the prices change; I don't like it. But even for the treats; you can go; which comes as many appetizers; tea; etc. as you want.,0
922,The sauces and uncooked meats of the dishes give the impression of a meal prepared in the mall and not in a kebab restaurant.,0
925,Prices are reasonable; foods were delicious.,0
931,The waiters are scruffy so we didn't feel comfortable eating. The hygiene of the place was also bad.,0
935,The satisfying menu of local dishes; the taste of the food and the interest of the employees are very good. The advantage is that it is on the road and has its own parking lot.,0
940,Clean place; the service is good; Prices are not very cheap. generally the Arabs are leaving; locals are also present. Service is fast.,0
942,A restaurant where you can eat amazing seafood in a great atmosphere in Bursa. Its taste will really surprise you. I would like to remind you that there is no Alcohol in the restaurant. Bon appetit now!,0
946,The assortment is exceptionally good. Fish and accompanying appetizers are very diverse and sufficient. Everything was fresh.,0
947,The place was nice; but be aware of an expensive place.,0
951,Gaziantep was one of the cities we visited during our trip to Southeast Anatolia. We decided to eat baklava from Kocak Baklava. It is the number ten place for me with its understanding of both quality and service. When I come to Gaziantep again; I want to stop by here again and eat this baklava again.,0
954,Nice ambiance; tasty and crispy baklava and sobiyet.,0
963,Delicious!,0
965,It is a business that has exactly price performance products. You are eating home-cooked meals in a quiet; spacious and decent place with the service of friendly ladies.,0
971,Very bad customer satisfaction. The prices are so insane.,0
972,A good kebab place. The meat is very good; tasty; the meat is well cooked. The treats are sufficient and tasty.,0
975,The attention of the waiters to us was very nice. In addition; it felt pleasant to eat the hot meats.,0
978,The treats weren't enough. Also; as you can see in the photo; my food came a little burnt.,0
980,Great service and reasonable prices. Recommend!,0
981,We ordered a mixed breakfast for 3 people and they brought it for 2 people. Service quality is very low.,0
983,Location view is great. We ate meatballs and kuymak; it was nice. We thought that the dessert and samovar that followed was a treat; but I guess it wasn't.,0
984,We came across a slightly expensive menu with a magical view overlooking the lake and the Black Sea.,0
990,Its meatballs were good. What they served on the side was also good.,0
992,Unnecessarily expensive; the Arab is addressing the tourist. good taste.,0
995,The products are good but quite expensive. The place is more interested in tourists.,0
998,Affordable prices. Recommend.,0
999,You can find different tastes. It is open until late at night and serves with nice service.,0
1003,I tried the orient burger and cheesburger. Oriental burger was good; but nothing to exaggerate as described. King crab was okay; it felt like I was eating dough balls rather than crab. Mayonnaise was not good.,0
1004,The hamburger patty is very small; but it is very tasty and different with its unique sauce and bread. It was not pleasant that there were no potatoes in the menu.,0
1008,The taste of hamburgers is not as good as exaggerated. It's also an expensive restaurant.,0
1011,Burgers and fries were delicious. Burger meat came well cooked; I suggest you eat it medium cooked. The sauces are quite different and nice; you should definitely try it.,0
1012,Too expensive; I can cook better. Also; ambiance of the restaurant is old.,0
1019,No management; food is cold and bad quality; no ice in coke. Not happy at all. I recommend either change the airport manager or close that branch. Definitely bad service.,0
1020,Classical chicken; not awesome taste but it is ok.,0
1023,Delicious and reasonably priced!,0
1027,Great taste.,0
1028,There are many queues. There is a lack of coordination in the place. Even though you ask for service; they take the bill as soon as the food arrives. Not everyone can eat sitting down; We ate standing.,0
1032,There are two parts that you can eat standing or sitting; I'm sure it will be much more enjoyable if you eat sitting down. It is served pretty fast. Prices are reasonable compared to peers.,0
1035,We went for dessert; but there are also food and breakfast options. It's not a huge venue and it gets pretty busy. We ate moblan; ibiza; strawberry puff pastry desserts. Moblan comes in huge portions. Desserts are very tasty and fresh.,0
1039,Their products are delicious and the sizes are nice. It is very difficult to take orders from the waiters because it is crowded. In addition; the prices should have been more affordable.,0
1043,If you want to eat cake or dessert; the real taste is here. The place is very stylish in design. Each of the employees is very caring and helpful; but they have difficulty dealing with everyone because it is crowded.,0
1044,Desserts are good but waiters are very surly; We were not well received.,0
1046,Great venue great food appetizers. I can be a customer from now on.,0
1051,Expensive place.,0
1052,All meals were successful; I recommend.,0
1053,Lipa is a real old style tavern. There is a warm friendly atmosphere. Dry meat was very good.,0
1061,Flat white is very tasty and affordable. The interior of the place is very nicely decorated; I was like amazed.,0
1066,A cafe where books and coffee are combined very well.,0
1069,This café was highly recommended by an Istanbul-based blogger for its soufflés. The unique 2D interiors and decorations caught my eye as soon as I entered. I opted for the Chocolate with Orange soufflé; while my husband chose the Chocolate with Blueberries. I must say; the taste was absolutely amazing.,0
1074,It's a very small and elegant place; its decor attracted me as I passed by. This cafe specializes in souffles of various flavors and the service they have is excellent and the staff are welcoming and cheerful.,0
1089,The meat is DELICIOUS; the price is reasonable; but the service is poor.,0
1090,Definitely do not go without a reservation; it was overcrowded. We ate very delicious pizzas; but waiting in line for 1 hour didn't make any sense.,0
1094,Best pizza in the area; very crowded in weekends.,0
1099,No bad. It was very crowded; there was no lighting outside; so we could look at the menu with phone flashlights.,0
1100,Excellent pizza and fine wine. Both food and beverage portions are large. I recommend.,0
1101,Best pizza in town! Order now at www.pizzapromo.com,1
1102,Follow @CafeDelight on Instagram for daily deals and free vouchers!,1
1103,"Limited time offer: Buy 1 get 1 free coffee, use code SAVE10.",1
1104,Click the link to get free delivery on all orders.,1
1105,"My phone screen broke yesterday, so frustrating.",2
1106,I updated my Windows drivers and now the sound won't work,2
1107,The iOS update ruined my battery life,2
1108,"I love my new laptop, but this place is too noisy",2
1109,"Never been here, but my friend said it's awful",3
1110,"I haven't visited, but I heard the staff is rude",3
1111,"Didn't go inside, but from the outside it looks terrible.",3
1112,"Won't ever go, I heard the service is slow",3
10001,Best pizza in town! Order now at www.pizzapromo.com and get 20% off.,1
10002,Follow @CafeDelight on Instagram for daily deals and free vouchers!,1
10003,"Limited time offer: Buy 1 get 1 free coffee, use code SAVE10.",1
10004,Click the link to get free delivery on all orders.,1
10005,Huge SALE today! Visit www.shoplocal.com for discounts.,1
10006,"My phone screen broke yesterday, so frustrating.",2
10007,I updated my Windows drivers and now the sound won't work.,2
10008,The iOS update ruined my battery life.,2
10009,"I love my new laptop, but this place is too noisy.",2
10010,"GPU drivers are buggy, nothing to do with this restaurant.",2
10011,"Never been here, but my friend said it's awful.",3
10012,"I haven't visited, but I heard the staff is rude.",3
10013,"Didn't go inside, but from the outside it looks terrible.",3
10014,"Won't ever go, I heard the service is slow.",3
10015,"Never tried this cafe, but people online say it's the worst.",3
20001,Best pizza in town! Order now at www.pizzapromo.com and get 20% off.,1
20002,Follow @CafeDelight on Instagram for daily deals and free vouchers!,1
20003,"Limited time offer: Buy 1 get 1 free coffee, use code SAVE10.",1
20004,Click the link to get free delivery on all orders.,1
20005,Huge SALE today! Visit www.shoplocal.com for discounts.,1
20006,Sign up on our website for exclusive coupons and rewards.,1
20007,Don't miss our promo! www.burgerhouse.com/discount,1
20008,Get 30% off by using coupon CODE30 at checkout.,1
20009,Advert: Tasty Meals now delivers! Order at www.tastymeals.com,1
20010,Join our loyalty program and earn free drinks!,1
20011,Click here to win a free dinner for two www.winbig.com,1
20012,Promo: Happy hour all day if you show this ad.,1
20013,Discount available - call 123-456-7890 today!,1
20014,"Flash sale! Buy one pastry, get one free.",1
20015,"Ad: Try our new sushi set, free delivery this week.",1
20016,Subscribe to our channel for daily restaurant deals.,1
20017,Visit www.eatcheap.com for special offers in your city.,1
20018,Promo code WELCOME gives 50% off your first meal.,1
20019,Order online now and enjoy free dessert with every order.,1
20020,New opening! Follow our Facebook page for discounts.,1
20021,"My phone screen broke yesterday, so frustrating.",2
20022,I updated my Windows drivers and now the sound won't work.,2
20023,The iOS update ruined my battery life.,2
20024,"I love my new laptop, but this place is too noisy.",2
20025,"GPU drivers are buggy, nothing to do with this restaurant.",2
20026,"My washing machine just stopped working, terrible day.",2
20027,"The weather has been so hot lately, can't stand it.",2
20028,"This app keeps crashing on my phone, useless!",2
20029,"Totally random thought, but my cat loves tuna.",2
20030,"Watching Netflix all night, nothing about food though.",2
20031,"Politics nowadays are crazy, not related here.",2
20032,The train was delayed again this morning.,2
20033,"Car engine broke down, had to call a mechanic.",2
20034,I got a new haircut and I love it.,2
20035,The movie last night was so boring.,2
20036,"Just installed a new game on PC, graphics are amazing.",2
20037,"I'm reading a novel, completely unrelated to dining.",2
20038,The stock market dropped sharply today.,2
20039,Rain ruined my jogging plans.,2
20040,My shoes finally wore out after two years.,2
20041,"Never been here, but my friend said it's awful.",3
20042,"I haven't visited, but I heard the staff is rude.",3
20043,"Didn't go inside, but from the outside it looks terrible.",3
20044,"Won't ever go, I heard the service is slow.",3
20045,"Never tried this cafe, but people online say it's the worst.",3
20046,"Didn't eat here, but someone told me the food is bad.",3
20047,I won't visit - my cousin told me it's overpriced.,3
20048,"Not been there, but I assume it's dirty.",3
20049,"I wouldn't go, people say the staff ignores customers.",3
20050,"Never dined here, just heard too many complaints.",3
20051,"Didn't enter, but saw negative reviews.",3
20052,"Won't visit, someone said the wait is 2 hours.",3
20053,"I haven't gone, but reviews say it's unsafe.",3
20054,"Never stepped in, looks bad from photos.",3
20055,"Not visiting, colleagues said service is terrible.",3
20056,"Didn't try it, everyone says it's too expensive.",3
20057,"Never checked it out, neighbors warned me off.",3
20058,"Didn't go, but read a blog post calling it awful.",3
20059,"Never been, but I imagine the food is bland.",3
20060,"Won't try, friend told me staff shouted at him.",3
30001,"The pasta was cooked perfectly and the sauce was delicious.",0
30002,"Huge discount on all orders this weekend at www.foodcorner.com!",1
30003,"My car broke down on the way home. Total nightmare.",2
30004,"Never been to this cafe, but heard it's lovely from friends.",3
30005,"Great ambiance, attentive staff, and tasty food.",0
30006,"Sign up now for free membership at www.restaurantdeals.com!",1
30007,"The movie was boring and the ending was predictable.",2
30008,"I haven't visited this place, but reviews seem mixed.",3
30009,"Excellent customer service and the desserts were priceless.",0
30010,"Flash sale! Buy one meal, get one free today only!",1
30011,"The new phone update caused my apps to crash constantly.",2
30012,"Never tried this restaurant, but heard good things online.",3
30013,"Freshly brewed coffee and cozy atmosphere.",0
30014,"Limited time offer: Complimentary drink with every main course.",1
30015,"The weather was terrible, ruined my outdoor plans.",2
30016,"I'd love to visit someday but haven't had the chance yet.",3
30017,"Loved the seafood platter and the wine recommendations.",0
30018,"Subscribe to our newsletter for weekly exclusive offers!",1
30019,"I lost my wallet and spent hours searching.",2
30020,"Never stepped foot inside; just passing by.",3
30021,"Perfect portion sizes and speedy delivery.",0
30022,"Download our app and get 10% off your first order!",1
30023,"My pet got sick after eating something strange.",2
30024,"Never dined here, but friends say the food is amazing.",3
30025,"The service was a bit slow but the food made up for it.",0
30026,"Buy one get one free pizza every Friday night!",1
30027,"Traffic was worse than usual, so frustrating.",2
30028,"Never visited, but it’s definitely on my list.",3
30029,"An extensive wine list paired perfectly with the steaks.",0
30030,"Get your free dessert by using promo code SWEET20!",1
30031,"Had a headache all day. Nothing worked.",2
30032,"I’ve never eaten here, but friends recommended it highly.",3
30033,"The brunch menu offers a great variety of options.",0
30034,"Sign up today for VIP access to special dining events!",1
30035,"My internet connection kept dropping during the meeting.",2
30036,"I haven't visited yet, but the photos look amazing.",3
30037,"The freshly baked bread was crusty and flavorful.",0
30038,"Limited seats left! Book your table now at www.reservations.com!",1
30039,"I spilled coffee on my laptop, lost important work.",2
30040,"Didn't visit but heard this place blows others away.",3
30041,"I love the cozy vibe and quick service here.",0
30042,"Exclusive deals for new customers this month only!",1
30043,"My flight got delayed by 4 hours.",2
30044,"Never been here, but the reviews are mostly positive.",3
30045,"Delicious vegan options with bold flavors.",0
30046,"Holiday sale: 25% off all meals when you dine in.",1
30047,"Lost my keys on the way to work, so stressful.",2
30048,"I haven’t visited but would love to try soon.",3
30049,"Great for family dinners and large groups.",0
30050,"Download the app and collect loyalty points now!",1
30051,"My computer crashed right before an important report.",2
30052,"Never been here but heard it's worth a visit.",3
30053,"Amazing dessert selection and coffee.",0
30054,"Free appetizer with every entree purchase this week!",1
30055,"Traffic jams everywhere for the past week.",2
30056,"Not tried yet, but many friends love this place.",3
30057,"The pasta was al dente and sauce rich with herbs.",0
30058,"Special summer offers on all menu items.",1
30059,"Lost internet connection during work, very frustrating.",2
30060,"Haven't visited but it looks very popular online.",3
30061,"Cozy atmosphere and great for date nights.",0
30062,"Refer a friend and get $20 off your next meal!",1
30063,"Car broke down in the middle of nowhere.",2
30064,"No visit yet, but it’s on my bucket list.",3
30065,"Wonderful appetizers and friendly waitstaff.",0
30066,"Sign up today and receive a welcome gift.",1
30067,"Cleaned the house all day, exhausted now.",2
30068,"I haven't tried this restaurant yet, but will soon.",3
30069,"The fish was fresh and expertly prepared.",0
30070,"Get 15% off with coupon code SUMMER15.",1
30071,"Lost my wallet yesterday, nightmare experience.",2
30072,"Never been inside, but heard the desserts are fantastic.",3
30073,"Great value for money and portion sizes.",0
30074,"Today only: Free dessert with every meal purchase.",1
30075,"My dog ran away this morning.",2
30076,"Not visited but the place looks charming.",3
30077,"Excellent service and fast delivery.",0
30078,"Special offer: Buy two meals get one free.",1
30079,"Had a headache most of the day.",2
30080,"Haven't visited but friends say it's great.",3
id,text,label
40001,"The steak was tender and cooked to perfection.",0
40002,"Get 15% off your next visit by signing up today!",1
40003,"My phone battery dies too quickly after the update.",2
40004,"I have not been to this place, but it looks inviting.",3
40005,"Excellent salad options with fresh ingredients.",0
40006,"Buy now and get free shipping on all orders!",1
40007,"Traffic was terrible on my way, arrived late.",2
40008,"Never visited, but many friends recommend this restaurant.",3
40009,"Fantastic ambiance and charming decor.",0
40010,"Limited-time offer: free appetizer with every dinner.",1
40011,"Lost my keys at the mall yesterday.",2
40012,"Heard good things but haven't checked it out yet.",3
40013,"Wonderful coffee and friendly baristas.",0
40014,"Get a free dessert by subscribing to our newsletter!",1
40015,"My internet service was down all day.",2
40016,"Never been but plan to try soon.",3
40017,"Perfect for casual dining or special occasions.",0
40018,"Exclusive deals available on our app!",1
40019,"My computer crashed before my big presentation.",2
40020,"Haven't tried this place but looks promising.",3
40021,"The sushi was fresh and beautifully presented.",0
40022,"Weekend sale: 20% discount on all takeout orders.",1
40023,"Had a headache and couldn't concentrate.",2
40024,"I heard about this cafe but never visited.",3
40025,"Great portion sizes and friendly staff.",0
40026,"Use code SAVE15 for special discounts today!",1
40027,"Missed my train this morning - frustrating!",2
40028,"Not visited but it has a lovely outdoor seating area.",3
40029,"Amazing homemade desserts and pastries.",0
40030,"Free coffee refill with every breakfast order!",1
40031,"Had to wait hours for customer service help.",2
40032,"I have not been there but looks beautiful in photos.",3
40033,"Lovely atmosphere and impeccable service.",0
40034,"Discounts for group bookings available this month.",1
40035,"My dog ran away when the door opened.",2
40036,"Never been inside but want to try their famous pizza.",3
40037,"The seafood platter was fresh and delicious.",0
40038,"Sign up for free swag and discounts on our site!",1
40039,"Car broke down driving to the restaurant.",2
40040,"Not been yet, but it has great reviews.",3
40041,"The customer support was prompt and helpful.",0
40042,"Get double points on all purchases this week.",1
40043,"Bad weather ruined my outdoor dining plans.",2
40044,"Can't wait to try, heard great feedback.",3
40045,"Exceptional wine selection paired with meals.",0
40046,"Buy two meals get a dessert free this weekend!",1
40047,"Lost my wallet while shopping nearby.",2
40048,"Never tried it but friends say it's fantastic.",3
40049,"Cozy place with a relaxed vibe.",0
40050,"Download our app to access exclusive content.",1
40051,"My computer froze during an important call.",2
40052,"I haven’t visited but it sounds wonderful.",3
40053,"The chocolate cake was rich and moist.",0
40054,"Limited-time gifts with every meal purchase.",1
40055,"Storm caused power outage at home.",2
40056,"Never been but this place tops the charts online.",3
40057,"Great menu variety with vegetarian options.",0
40058,"Get a free side with your entree this week!",1
40059,"Lost phone on vacation, such a hassle.",2
40060,"Not yet visited; planning my trip soon.",3
40061,"Perfect for brunch and weekend gatherings.",0
40062,"Sign up for monthly deals and offers.",1
40063,"Late delivery made me miss my meeting.",2
40064,"I haven’t tried it yet but heard great things.",3
40065,"Amazing cocktails and live music nights.",0
40066,"Join our loyalty club for exclusive rewards.",1
40067,"Had a cold all week, needed rest.",2
40068,"I haven’t been able to visit but it’s on my list.",3
40069,"The pizza was thin crust and perfectly baked.",0
40070,"Free delivery on orders over $30 today only!",1
40071,"My laptop crashed and I lost important files.",2
40072,"Haven't been but would love to try.",3
40073,"Excellent service and friendly employees.",0
40074,"Early bird discounts for breakfast available.",1
40075,"Storm flooded my basement last night.",2
40076,"I’ve yet to visit but everyone loves this place.",3
40077,"Freshly brewed coffee and delicious pastries.",0
40078,"Use promo code WELCOME20 for discounts.",1
40079,"Had car troubles on my way here.",2
40080,"Never visited but it’s highly rated.",3
40081,"The burger was juicy and perfectly cooked.",0
40082,"Buy 1 get 1 free pizza on Fridays!",1
40083,"My flight got delayed for hours.",2
40084,"Heard great feedback but haven’t been inside yet.",3
40085,"Perfect spot for family dinners and celebrations.",0
40086,"Get a free drink with your first order.",1
40087,"Lost my bag in the airport.",2
40088,"I haven’t visited but it looks charming.",3
40089,"Amazing pasta flavors and great presentation.",0
40090,"Sign up today to get exclusive coupons.",1
40091,"Internet was down most of the day.",2
40092,"Not visited yet but it’s on my to-do list.",3
40093,"Lovely restaurant with a cozy cafe feel.",0
40094,"Limited seats. Book now through our website.",1
40095,"Had a terrible headache this morning.",2
40096,"Never went, but heard excellent reviews.",3
40097,"The grilled chicken was marinated to perfection.",0
40098,"Free dessert with every main course this weekend.",1
40099,"Lost phone on my way home.",2
40100,"Haven’t been but the photos look amazing.",3
40101,"Perfect wine pairing with each dish.",0
40102,"Flash sale: 20% off all orders!",1
40103,"My washing machine broke last week.",2
40104,"Never visited, but it’s on my must-try list.",3
40105,"The ambiance was relaxing and well-decorated.",0
40106,"Get free shipping with orders over $50.",1
40107,"Traffic congestion was unbearable today.",2
40108,"Not yet visited but it seems popular.",3
40109,"Great customer service and fast processing.",0
40110,"Buy two meals get one free deal!",1
40111,"My dog escaped when I opened the door.",2
40112,"Never been to this cafe but heard great things.",3
40113,"The noodle soup was comforting and flavorful.",0
40114,"Sign up for our newsletter and get discounts.",1
40115,"Had severe back pain after working all day.",2
40116,"Haven't been but planning a visit soon.",3
40117,"Excellent breakfast menu with fresh ingredients.",0
40118,"Download our app for special promotions.",1
40119,"Lost my keys on the way home.",2
40120,"Not visited yet but looks very inviting.",3
40121,"The pizza dough was thin and crisp.",0
40122,"Limited time offer: free appetizer with all orders.",1
40123,"Car broke down on the highway.",2
40124,"Never tried this restaurant but friends rave about it.",3
40125,"Cozy interior with warm lighting.",0
40126,"Weekend sale: 30% off entire menu.",1
40127,"Had a migraine and stayed in bed all day.",2
40128,"Planning to visit soon, looks amazing.",3
40129,"The chocolate lava cake was divine.",0
40130,"Sign up now and get a free drink!",1
40131,"Lost my wallet while shopping.",2
40132,"Never been but I want to try it.",3
40133,"Loved the seasonal salad with fresh greens.",0
40134,"Exclusive discounts for returning customers.",1
40135,"The subway was delayed by 30 minutes.",2
40136,"Not visited but highly recommended on social media.",3
40137,"Great for romantic dinners and celebrations.",0
40138,"Buy one get one free coffee today!",1
40139,"Had a sore throat and stayed home.",2
40140,"Never opened the door but heard good things.",3
40141,"The fish tacos were fresh and flavorful.",0
40142,"Daily specials available at discounted prices.",1
40143,"My internet disconnection caused work delays.",2
40144,"Never been to this place but it looks nice.",3
40145,"Amazing variety in the dessert menu.",0
40146,"Limited time free dessert with dinner.",1
40147,"Lost my phone and stressed out.",2
40148,"Not yet visited but on my list.",3
40149,"The coffee was strong and aromatic.",0
40150,"Use promo code COFFEE10 for a discount.",1
40151,"Had a long car repair appointment.",2
40152,"Just walking by, never dined here.",3
40153,"Friendly waiters and comfortable seating.",0
40154,"Get a free appetizer with every entree!",1
40155,"Rain ruined my plans outside.",2
40156,"Never tried this restaurant but want to.",3
40157,"The burger was juicy with a smoky flavor.",0
40158,"Download app now for exclusive offers.",1
40159,"Had a power outage in my building.",2
40160,"Always wanted to visit, haven't yet.",3
40161,"The dessert was sweet and delightful.",0
40162,"Buy one, get one half off special.",1
40163,"Lost keys in the park yesterday.",2
40164,"Not visited but heard excellent food.",3
40165,"Perfect atmosphere for a night out.",0
40166,"Flash sale on drinks this week.",1
40167,"Driver cancelled on me last minute.",2
40168,"Looking forward to my first visit.",3
40169,"Fresh seafood and great wine selection.",0
40170,"Subscribe for weekly deals via SMS.",1
40171,"Had a sore throat, couldn't enjoy meal.",2
40172,"I haven't been there, but pictures look good.",3
40173,"Excellent brunch menu with plenty of options.",0
40174,"Loyalty program with points and rewards.",1
40175,"Car got a flat tire on the way.",2
40176,"Heard good things but not tried yet.",3
40177,"Great for business lunches and meetings.",0
40178,"Download app for free delivery today!",1
40179,"Had a fever all weekend.",2
40180,"Planning to visit next month.",3
40181,"Amazing desserts and specialty coffees.",0
40182,"Exclusive discounts for social media followers.",1
40183,"Lost wallet on a crowded train.",2
40184,"Not tried but heard great reviews.",3
40185,"Very friendly staff and fast service.",0
40186,"New customers get 10% off on first order.",1
40187,"Internet was down most of the morning.",2
40188,"Never been but looks very welcoming.",3
40189,"The pasta was fresh and perfectly cooked.",0
40190,"Get a free drink with every main course.",1
40191,"Had car trouble on the way over.",2
40192,"I have yet to visit but would love to.",3
40193,"Lovely candlelit dinners and intimate setting.",0
40194,"Special promo: Free dessert with every meal.",1
40195,"Lost my phone yesterday, very stressful.",2
40196,"Not visited but looks very popular online.",3
40197,"The chicken was juicy and well-seasoned.",0
40198,"Book now and get 20% off your meal.",1
40199,"Had a terrible migraine all day.",2
40200,"Never been here but it’s highly rated.",3
